Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
133352,B0090X8IPM,A2LW5AL0KQ9P1M,Erica J. Dymond,1,2,5,1290297600,Great Coffee with One Caveat ...,"If you enjoy Starbucks coffee, than you already know that this is well worth the money. So buy it! If you are (somehow!) new to the franchise or this specific product, read on ...<br /><br />Now, I'm almost inclined to rate this product as though it didn't read ""vanilla."" To be perfectly frank, the vanilla taste is nearly undetectable (and I have a fairly sensitive nose and palette). I see that multiple reviewers here have registered similar ""complaints."" Surely, I think Starbucks would have been wise to label the product as having ""a hint of vanilla."" So, please know that this is not a true vanilla flavor (just in case you are searching for a brew to compliment a particular dessert or breakfast.)<br /><br />Nonetheless, as far as the standards of coffee, this one has near perfect acidity, a lovely aroma, and bright flavor.<br /><br />If you need a little more sweetness, add raw sugar (<a href=""http://www.amazon.com/gp/product/B001EO5ZGU"">Sugar In The Raw/Unrefined</a> is a great choice and can be found just about anywhere).<br /><br />Bottom-line: do not buy this coffee expecting a rich vanilla flavor and you'll be fine. Very tasty!<br /><br />Post-script: I saw that a chef noted that Starbucks was not created to drink black. While I never use milk in my coffee, I decided to take this professional's advice. I added some (soy) milk and found that the very slight ""bitterness"" was entirely gone. (Now I have reinstated the product's missing star!)"
133353,B0090X8IPM,A1YFDTLGCL9BRO,berrigirl,4,7,4,1278720000,Wonderful,"I don't know how to start this off, this coffee tastes nothing like I have tasted before...That is how wonderful it is...If you love Vanilla this is for you to try...I especially love doing Ice Coffee in the morning...Thank you Starbucks for putting this out...YAY!"
133354,B0090X8IPM,A2E03PQ3UH0RVD,James,2,4,1,1294790400,Not so good,"Purchased only as a filler for an order, had 7.50 off a two pack on top of that still not worth it, I had much rather have 8Oclock. Way overpriced and had little vanilla flavor."
133355,B0090X8IPM,A3OO4WIO4SKD55,I'm hungry. feed me,2,4,1,1290556800,"I can smell the vanilla, can't taste it","<a href=""http://www.amazon.com/gp/product/B003GTR8IO"">Starbucks Natural Fusions Vanilla coffee</a> isn't all it's cracked up to be. You can clearly smell the vanilla when you open the bag but..... brewing destroys it<br /><br />After I brewed a pot, Could not smell the vanilla nor taste it. The Vanilla was gone.<br /><br />Save your money. There's no vanilla flavor, just vanilla scent in the coffee grounds fresh out of the bag"
133356,B0090X8IPM,A30IP3E4MDQ36,J. Brooks,2,4,1,1290556800,Starbucks is consistant...,"... consistently bad.<br /><br />--- EDITED 11-27-2010 ---<br />Has anyone read the ingredients? This product contains corn maltodextrin (which I have an allergy to), vegetable glycerin, and Indian sarsaparilla root. This is probably where the odd and nasty taste I am getting is coming from.<br /><br />And why the hell are these in coffee? Shouldn't it be JUST coffee and whatever flavoring is added?<br /><br />Way to go Starbucks! 1 star!<br />--- EDIT ---<br /><br />I've tried many different Starbucks coffees, from morning blends to more flavored coffees and not one have I enjoyed or liked.<br /><br />The vanilla flavor in Starbucks Natural Fusions is a joke. When you first open the bag you are hit with this amazing aroma of nice fragrant coffee with a delightful hint of vanilla. When brewing, you completely loose the vanilla smell. And once tasted, the vanilla is GONE. And I don't think I should be expected to have to add something (be it milk, cream, or some other product) to bring out the flavor of the coffee. A good coffee can stand alone straight from the pot.<br /><br />No matter how weak or strong I made it, it had a not so pleasant taste to it. I'm thinking that it had a lot of quakers in it before the coffee was ground, thus this odd taste was present.<br /><br />The only redeeming quality is the look and design of the bag, initial smell, and the fact that it gives me my caffeine for the day, even if I have to chug it.<br /><br />Back to the drawing board Starbucks and come back with a better tasting blend.<br /><br />Pros:<br />Smells great!<br />Didn't get a bitter taste from it (oddly enough).<br /><br />Cons:<br />Didn't taste like vanilla by any stretch.<br />Isn't all that palatable to my or three other peoples taste.<br />Pricey for mediocre coffee."
133357,B0090X8IPM,A3QYL6QGXQE18W,Harrison,2,4,5,1287705600,AWESOME!,"I love this particular brand and taste! The vanilla not only has a great aroma when brewing, but the flavor is just as awesome! I love coffee and usually always change what i'm drinking because of the vast variety out there; but I honestly have to say that this is probably the 3rd time in a row i've purchased this particular brand and flavor! I love it!... Nothing more :)"
133358,B0090X8IPM,A1JUBRIZMO0RJV,"Steve H ""books911""",0,1,3,1328918400,"If Flavor is Your Choice, Nothing Wrong Here","Firstly, I do drink a fair amount of coffee during the winter months.<br /><br />Nevertheless, I tend not to drink flavored coffee.  This is ground, flavored coffee.  Starbucks has not previously offered flavored coffees themselves because they know it will contaminate unflavored coffee in a grinder.  They are getting around this by only selling the coffee pre-ground, therefore, no customer will ever request it to be ground.<br /><br />When first opened, the quality is decent despite being pre-ground.  However, I do find, the quality of the product slips away fairly quickly being a ground coffee.<br /><br />Furthermore, again, I am not a particular fan of flavored coffees.  If I need a sweetener or flavor, I'd prefer to add it myself.  Nevertheless, this  vanilla flavored product is not terribly unpleasant.  I was able to enjoy it on a quiet morning or two when I wasn't demanding the very best.<br /><br />If flavored coffees is your thing, you will likely have no problems at all!"
133359,B0090X8IPM,A192Z1UVDNK88E,Mom of Sons,0,1,5,1327536000,Very good coffee,"Starbucks is high quality coffee, and this is no exception. If you are looking for a high quality vanilla flavored ground coffee, this is a great one to try. The packaging is beautiful and the price is reasonable for home brewed coffee."
133360,B0090X8IPM,A1VLVWTLV3LVHR,"Tim E Robertson ""Publisher MyMac""",0,1,5,1325116800,Wow!,"My wife LOVES this brand from Starbucks. We use this in a pretty expensive coffee maker, and she tells me this is right up there with the more expensive bands of coffee she has tried. The vanilla comes though but not too strongly. Robust flavor with a nice complement of Vanilla. Worth the price!"
133361,B0090X8IPM,A2H1W8V6R9TJ9E,J. Jacobs,0,1,4,1321920000,A successful gift,"I gave this as a gift to my mother, who is a fan of vanilla flavored coffee.  She said she enjoyed it, that it had a nice vanilla smell and a smooth taste.  She said she would buy it again."
133362,B0090X8IPM,A2RQOO8VYAEZZG,Cupcake,0,1,4,1309132800,Good coffee with pretty natural vanilla flavor,"Full disclosure: I'm not a fan of flavored coffees. I generally find them frivolous when I'm feeling generous and a sign of moral weakness when I'm not. In fact, I chose this coffee from Amazon vine by accident, and only finally tried it months later, when I ran out of regular coffee and was desperate. I stored it in the freezer in the meantime, so it would be as fresh as possible and I'd be giving it a fair shake, since ground coffee can lose flavor so quickly.<br /><br />I tried to temper my review to judge this product as someone who doesn't have a moral objection to flavored coffee (no one with my preference would buy it in real life, so it's unfair to judge it by the standards of someone who dislikes flavored coffee), and just rated the overall quality of the coffee and the strength and quality of the vanilla flavor.<br /><br />I drink my coffee black, whether iced or hot.<br /><br />The verdict: I'm still no fan of flavored coffee. But this coffee is good enough, and the vanilla flavor is strong but not cloying. I would definitely tolerate it for the sake of pleasing a guest who liked flavored coffees--which is more than I've ever been able to say for a flavored coffee before (typically, flavoring seems to be a compensation for crappy coffee, not an addition to good coffee). Hot, I found it tolerable (=very good, if I actually wanted vanilla in my coffee). And iced, it was actually verging on pleasant. It has a very faint acrid afternote, almost like chickory coffee, which I think would be dispelled or improved with milk, which most flavored coffee drinkers I know favor anyway.<br /><br />While I still wouldn't drink it on purpose if there was any regular coffee in the house, I didn't find it to be the abomination I expected, and I feel confident that it would be well received by flavored coffee lovers, so I give it 4 stars for quality and strength, and its expected success with people who like this stuff."
133363,B0090X8IPM,A319LY5ILYVA90,Andrew Mollmann,0,1,2,1296518400,No vanilla flavor at all,"I don't drink flavored coffee often but I was completely disappointed by this coffee. No detectable vanilla flavor at all. I agree with what another reviewer said: In a blind taste test, I'd be hard pressed to identify this coffee as vanilla."
133364,B0090X8IPM,A73DFWJE0CGY6,"Flight Risk (The Gypsy Moth) ""Exiled Yankee""",0,1,3,1295481600,it's coffee...,"I am no effete coffee genius who can go into the infinite spectrum of points about what makes a coffee good or not so good, but I do appreciate an astounding, wake-me-up twist on an old theme. This isn't it.<br /><br />While achieving everything an adequate coffee should provide, Starbuck's Vanilla Natural Fusions Ground Coffee is just that - adequate coffee. I was not blown away by subtle essences of vanilla; it did smell pretty good while brewing, which I suppose is the aim of coffee in general (one of the Top Ten Smells in the world, IMO, is a good coffee brewing up), but the flavor wasn't any more spectacular than any other coffee on the market. I would categorize it as robust, full-bodied, and - good. Not wow, do-cartwheels, jump-up-and-down...just that - good. Maybe the vanilla essence needs to be a little more noticeable, but for flavored coffee, I prefer Gloria Jean's."
133365,B0090X8IPM,A2BN9DIBP9A0XG,"D. Vance ""NinjaKnittingGramma""",0,1,5,1295481600,YUM!!,"Let me start by saying that normally I avoid flavored coffee. However, this flavored coffee is delicious! It has a really nice vanilla smell and the taste is just as good as it smells. It tastes as if you put a drop of fine vanilla into an already good cup of coffee! Treat yourself to a cup of this, you won't regret it! YUM!"
133366,B0090X8IPM,A3T7XVG3AXJF61,K. Miller,0,1,4,1295481600,"It good coffee, but it's not vanilla","I've brewed my way through a bag of this stuff now and it's good coffee.  Not bitter, good mouthfeel, nice color and, of course, smells great while it's brewing.  Pretty much worthy of the Starbucks label.  No vanilla though... maybe a little hint while brewing (?) maybe that's just because I was hoping to smell it?"
133367,B0090X8IPM,A11EIDY6DD40CS,Peregrinn,0,1,3,1295481600,Not my favorite flavored coffee,"I'm not sure why, but I do not like this as much as some other flavored coffees.  The flavor is very  noticeable, but it does not remind me of vanilla the way I would like.  I associate vanilla extract with the chocolate chip cookies I use it in, or rich vanilla ice cream.  I did not get that flavor in this coffee.  I won't buy it again."
133368,B0090X8IPM,A3EJ8XHVDC0CWH,"mrsmel2010 ""mrsmel2010""",0,1,5,1295222400,"Smooth, Fantastic Coffee","As usual, Starbucks hit the mark.  This coffee has a nice, smooth flavor.  It smells fantastic!  If you are looking for a twist on your usual coffee brew, try this out.  It is isn't overwhelmingly vanilla, just subtle, but it does give it a nice change from the ordinary.  If you are a Starbucks fan, you won't be disappointed!"
133369,B0090X8IPM,A1XBHP8UAJ303T,The Barrington Garage,0,1,5,1295222400,Natural Vanilla Flavor,"Many flavored coffees use artificial flavorings. Starbucks Natural Fusions Vanilla contains ground vanilla beans and Indian sarsaparilla root, and I think the result is the most authentic vanilla-flavored coffee I've tasted. I used the ground coffee with the My K-cup fixture of my Keurig brewer, and was very pleased with the smooth, sweet brew."
133370,B0090X8IPM,A2F540P3L6P5CL,Misfit,1,1,4,1291161600,A great break from the cheap office coffee anyway...,"I don't normally drink coffee on a day to day basis as I like the vanilla flavorings and since I'm cutting down on all things sugar that is usually a no-no. That said, I was thrilled to get a chance to try this via Vine and we brewed a pot at the office this morning. Except for the boss and controller who loathe fru-fru coffee of any kind, everyone else loved it. The smell from the opened package was very pleasant (always my favorite part of the coffee experience). I felt it was a bit bitter black, but after adding some flavored creamer (yes, I did have some), I ended up with a very yummy cuppa joe.<br /><br />This might not be the roast for everyone (and I see from another review there are some rather, ummm, interesting ingredients there) but this was a definite thumbs up from this office gang."
133371,B0090X8IPM,AWPODHOB4GFWL,"Martin A Hogan ""Marty From SF""",1,1,4,1291075200,It's A Personal Flavor Choice - I Liked It.,"We all know about Starbucks commitment to the environment and how the beans are responsibly grown and ethically.  How about this particular coffee?  I like plain Starbucks coffee, so what is `vanilla' going to ""do"" to my coffee taste?<br />I don't like the phrase ""flavored ground coffee"", but that is what this is.<br /><br />Here are the ingredients:<br /><br />Ground Coffee<br />Corn Maltodextrin<br />Vegetable Glycerin<br />Ground vanilla beans<br />Indian sarsaparilla root<br /><br />Okay, very cool.  How did I like it? The coffee was strong enough to make it worthy. The vanilla taste is somewhere between smell and taste, but not enough of either to really put a mark on it.  If you put sugar in your coffee, you won't need it with this (if you like vanilla).  For a `flavored coffee', it tastes very good.  It's simply a matter of taste and choice.<br /><br />Also, if you bring in your empty bag to Starbucks, they will give you a free coffee.  Isn't that nice?"
133372,B0090X8IPM,A1ILWPH1GHUXE2,JB,1,1,4,1291075200,"HInt of vanilla, strong roasted flavor","Starbucks Vanilla Natural Fusions Ground Coffee has just a touch of natural vanilla infused into the coffee.  This results in a subtle vanilla aroma and a *very* subtle tinge of vanilla flavor in the coffee.  Perhaps it's just me, as I've never been able to discern much of the ""flavor"" in the vast majority of flavored coffees offered in coffee shops or for home brewing.<br /><br />That having been said, this Starbucks variety has a very distinct roasted aroma and makes a powerful cup of coffee.  I personally prefer a stronger roast flavor in my coffee and found this product enjoyable; if you also prefer this style of coffee then Starbucks Vanilla Natural Fusions is certainly worth a try."
133373,B0090X8IPM,A2RKI7RPP5CJMG,"K. Fontenot ""Prairie Cajun Regenerated!""",1,1,4,1291075200,Pleasant Tasting,"Having lived my entire life in the great state of Louisiana, I've always been partial to local coffee brands such as Community Coffee and Mello Joy.  I try to make a point of buying these local brands for the simple fact that the money stays in Louisiana and both of them taste very good.  To me, Starbucks has always been an overpriced and overhyped brand with a brilliant marketing strategy that put them on the map.  Still, I sometimes visit the local Starbucks for a frappucino or even an Earl Grey latte when I have a bit of extra spending money on hand.<br /><br />I picked up Starbucks' Natural Fusions Ground Coffee, Vanilla Flavored, via the Vine program.  I have to admit that it's a very good coffee as far as flavored coffees go.  The scent of the vanilla intertwined with the coffee hits you before you even open the bag, but do not use that as a device of judgement until after you've brewed a few cups of this coffee.<br /><br />As I've already said, the smell of vanilla is strong, but the actual vanilla flavor is very slight.  In fact, the vanilla is very hard to taste at all.<br /><br />I decided to brew this coffee in two separate ways:  1) Per the instructions on the bag (two tablespoons per six ounces of water) and 2) By my normal method (three tablespoons per six ounces of water).<br /><br />After brewing the coffee, I drank each brewed cup in three different ways:  1) black (which is my normal method of drinking coffee), 2) with one teaspoon of cream and one teaspoon of sugar, and 3) with two teaspoons of cream and two teaspoons of sugar.<br /><br />What I immediately noticed was that the bag's brewing instructions suited my personal taste best.  My normal brewing method made the coffee stronger (as I like it), but didn't alter the taste at all.<br /><br />When I drank the coffee black in both brewing cases, I noticed almost no difference in the taste, although the coffee's body was a bit heavier in the second brewing method.  The vanilla flavor was miniscule.<br /><br />With one teaspoon of cream and one teaspoon of sugar, I found that the vanilla flavor stood out a bit more, but was still fairly weak.  The overall taste of the coffee was good, though.<br /><br />With two teaspoons of cream and sugar, the vanilla came into its own a bit more, but could not overtake the coffee's taste itself.<br /><br />Overall, this is a coffee drinker's flavored coffee.  If you want a fuller, sweeter vanilla taste and less coffee taste, look elsewhere.  If you only drink flavored coffees as a treat but prefer the taste of medium to dark roast coffee alone, this brew will be right up your alley.<br /><br />I personally enjoyed this coffee, and plan to buy more of it soon."
133374,B0090X8IPM,A1NC9AGZOBI0M1,"R. Chaffey ""beckahi""",1,1,5,1290988800,Very Vanilla,"For as long as Starbucks has been around and for as long as they have been selling packages of their coffee, it is somewhat suprising that they have not had a vanilla flavored product of this quality before now.  The Natural Fusions vanilla flavored coffee offers coffee drinkers the real thing.  The taste is not artificial and does not seem like an afterthought or an add-in to the coffee itself.  The scent of vanilla is not overpowering and the coffee has an extremely smooth taste to it.  Plus, it is much nicer to brew high quality Starbucks coffee at home and not have to pay the ridiculously high in-store prices for it.  This new Natural Fusions line is a fitting addition to the Starbucks family."
133375,B0090X8IPM,A2ZL07Y7FE7W3S,Thomas E. Davis,1,1,4,1290816000,A Starbucks lover really likes this coffee,"My wife is the avid java drinker in our family, so I requested a free bag of this coffee for her and she brewed a pot. I should preface her verdict with a proviso: although she enjoys Tully's and SBC and other Seattle brands, she is partial to Starbucks. Her review:<br /><br />""Starbucks' vanilla coffee has a natural vanilla-bean flavor that subtly complements its rich, full-bodied coffee flavor rather than overwhelms it. This smooth, balanced, medium-roast blend also has a real vanilla aroma and an interesting touch of sasparilla. It's reasonably priced, so I'm likely to buy more of it."""
133376,B0090X8IPM,A6QG9LM5WL0AQ,"C. Irish ""Read On!""",1,1,3,1290816000,"Good, but not Too Vanilla-ey","I enjoy Starbucks coffee very much and I generally like vanilla flavored coffee. This coffee is promising but I found it a little bitter. I drink my coffee strong and perhaps I have brewed it a little stronger than it should be but I found the drink good, but rather bitter. I tried it for several days and still found the bitterness every time. I tried it with less sugar and more sugar and cream and no cream but it was still a little bitter for me no matter what.<br /><br />Starbucks has many good flavored coffees for the holidays, and in general, and I drink them often. This coffee to me, didn't live up to the wonderful flavors I have drank that carry the Starbuck's name. I think the coffee needs a little more of the vanilla flavor unless Fusion means that it's just a hint, and it's a very small hint at that.<br /><br />The coffee itself smells very good and it also smells wonderful when it's brewing, but it lacks a little something that would make it really good. It needs a little more vanilla and less of a bitter taste to live up to the vanilla in the name."
133377,B0090X8IPM,A36CTP2YSXLSFV,"LS ""Reader""",1,1,4,1290729600,"Smell is luscious,I think I would make it just for the smell alone",If you love flavored coffees you will love this.  They do a nice job of delivering a noticeable vanilla flavor.  If you find the artificial aftertaste that most flavor coffees have unpleasant then you will probably not like this.  The smell is luscious and I think I would make it just for the smell alone.
133378,B0090X8IPM,A2ZPZM9RE08JXF,A. Pohren,1,1,4,1290729600,Very good flavor.,"As an addicted coffee drinker, I love trying out new flavors.  I have, of course, drank Starbucks coffee before, as well as Vanilla flavored coffees.  However, I have not had the two combined together into one coffee.  I can honestly say that I was not disappointed with Starbucks Natural Fusions Ground Coffee, Vanilla Flavored.  The package is incredibly well sealed and upon opening, the scent is mouth-watering and fresh.<br /><br />The amount used is the same as with any other coffee - 2 TBS per 6 oz of water.  This, of course, can be adjusted for each individual's preference.  The scent is heavenly, as the coffee is brewing and the taste is very robust and holds a light flavor of vanilla.  The vanilla flavoring is a very gentle and light taste, almost a whisper soft hint.  In addition, the taste is not bitter, but smooth and delicious.  I am one who drinks with a bit of sugar and cream, rather than straight black, as well as being rather picky on my coffee, as it bothers my stomach if it is overly acidic.  I had not problems, at all, with this particular coffee.<br /><br />I would highly recommend this to anyone looking for a full-bodied coffee with a slight hint of a vanilla taste.  This makes for a delicious drink any time of the day."
133379,B0090X8IPM,AYWUHB7N8XGZQ,"Evelyn A. Getchell ""Evie""",1,1,3,1290643200,OK for a flavored ground coffee,"I was a bit hesitant to try <a href=""http://www.amazon.com/gp/product/B003GTR8IO"">Starbucks Natural Fusions Ground Coffee, Vanilla Flavored, 11-Ounce Packages (Pack of 2)</a> because I typically do not like flavored coffees and prefer whole bean coffee which I can grind myself. But for a flavored ground coffee, I suppose this one is OK.<br /><br />The flavor is not bad but the aroma is intoxicating. (I think I prefer the way the coffee smells rather than how it tastes.)  The lightly roasted Latin American arabica coffee beans are flavored with ground vanilla beans, Indian sarsaparilla root, and the ambiguous ""natural flavor"" (which also includes corn maltodextrin and vegetable glycerin). The vanilla is highlighted but not overdone.<br /><br />I usually drink my coffee black and without sweetening and for my taste <a href=""http://www.amazon.com/gp/product/B003GTR8IO"">Starbucks Natural Fusions Ground Coffee, Vanilla Flavored, 11-Ounce Packages (Pack of 2)</a>  can stand alone without additional enhancement.<br /><br />The brewing recommendations suggest 2 Tbsp coffee for every 6 fl oz water.  I find that a bit too much and get a smoother, less biting flavor with 1 1/2 Tbsp coffee per 6 fl oz water, but that of course is to my taste.<br /><br />I do wish the coffee could be fair trade and organically grown but Starbucks states on the package that the coffee is ""100% Responsibly grown.  Ethically traded.""  At least that is something in the right direction.<br /><br />Finally, I noticed a special offer on my package ~ take the empty bag of <a href=""http://www.amazon.com/gp/product/B003GTR8IO"">Starbucks Natural Fusions Ground Coffee, Vanilla Flavored, 11-Ounce Packages (Pack of 2)</a> to a participating Starbucks and receive a free ""tall"" brewed coffee. That's nice, eh?"
133380,B0090X8IPM,A1DQHS7MOVYYYA,A. Boston,0,1,5,1295222400,Delicious,"My boyfriend and I both realized within the last year or so that we enjoyed Starbucks brand coffee best in our house, so it's one of our splurges. Since I work from home, I don't hit the coffee shops, I need to get my fix from the kitchen. He's also started bringing a travel mug to work instead of stopping off at a shop, so we find it's necessary to buy coffee we REALLY like. I was thrilled to try this and it didn't disappointed.<br /><br />I expected something like the usual vanilla flavored coffee. But this was more subtle and natural tasting. It was a startling surprise from what I'm used to when buying flavored coffees. There was nothing fake or overly sweet about it. Boyfriend also said he liked it a lot, which I didn't expect since he's not really a flavored coffee kinda person. Delicious coffee, and I look forward to trying the other fusion flavors."
133381,B0090X8IPM,AMNNPDX9MFEUD,Steve,0,1,4,1294790400,"Typcial Starbucks, but the vanilla helps..","Starbucks is notorious for having a bitter/burnt aftertaste. Such is the case with their packaged coffee as well. But the vanilla flavoring helped and made for a nice cup of coffee. I may not be the best person to review coffee since I take mine fairly sweet, but I enjoyed the cups I've had from this blend."
133382,B0090X8IPM,A30UIZJMFL9PLT,Jish M.,0,1,4,1294704000,Light on Vanilla,"Loved this coffee for its smooth flavor.  Not very bitter, but also very light on vanilla flavor.<br /><br />Packing was very typical Starbucks and I had no issue with it whatsoever.<br /><br />All-in-all, a nice smooth coffee that I would recommend."
133383,B0090X8IPM,A140ICK18NAAYR,K. Wilson,0,1,2,1294531200,Too bitter,"I usually drink Farmer Brothers Coffee so maybe that's why I didn't care for this coffee at all. It was very bitter and the vanilla flavoring tasted just like that...a flavoring (and not a good one). I will keep the remaining coffee for visiters who adore the 'bucks but for us, we'll stick to our regular blend."
133384,B0090X8IPM,AH9MUK2Z52V6N,M. McQueen,0,1,5,1294444800,Good strong coffee with hint of vanilla,"We loved this coffee.  The coffee was a nice strong roast with just a touch of vanilla.  The smell of vanilla and coffee in the morning was a nice change of pace.  I wish the taste of vanilla had been a bit stronger, but I added some vanilla to mine on occasion and it tasted good too."
133385,B0090X8IPM,A2RX62V4E2BF5Z,"Celeste ""Vodka, Apple Pucker & Sweet 'n' Sour""",0,1,5,1294185600,Vanilla,"First off, a funny thing, when I was making the first pot of coffee, my husband thought maybe it had gone bad and had worms in it or something. There are white slivers/specks in the coffee grounds, which I assumed were something from vanilla beans. I hope it was, otherwise I may have made worm larva coffee! So, onto my review!<br /><br />I enjoyed this coffee much more than the <a href=""http://www.amazon.com/gp/product/B002TN49F8"">Melitta Cafe Collection Parisian Vanilla Ground Coffee</a> I recently tried. Personally, I am a gold card carrying fan of Starbucks, so it shouldn't come as a suprise that I enjoyed this coffee. As a general rule, I would say if you enjoy Starbucks and you enjoy vanilla, you should enjoy this coffee. If you are not a fan of Starbucks, don't look for this coffee to be the magic sip that changes your mind."
133386,B0090X8IPM,AGZK126DNQ2FN,"Cy B. Hilterman ""Cy. Hilterman""",0,1,4,1294185600,A strong coffee that can be made to taste good,I was very disappointed when I followed instructions making this coffee.  I cut down on the amount called for and the taste was great.  I never like strong coffee so it is up to ones taste.
133387,B0090X8IPM,A1HM4GGGNKZ37B,"Sarah Banks ""sarahlen1980""",0,1,4,1294099200,starbucks vanilla coffee,"Starbucks Vanilla flavored coffee has just the right amount of vanilla so as not to overpower the coffee taste. Even my parents, who usually drink Starbucks Breakfast Blend, enjoyed this coffee."
133388,B0090X8IPM,AZ9HGPJ25KJ8N,amber,0,1,4,1293840000,Yummy coffee!,Not overwhelming vanilla....BUT it is natural tasting...no fake flavorings are added. It is a smooth rich coffee. I recommend it!
133389,B0090X8IPM,A10GLTM1B7EHX6,Beth Lowe,0,1,3,1293667200,where's the vanilla?,"Great Starbucks coffee taste.  Not the first hint of vanilla.  Very disappointing if you ordered it for the ""vanilla fusion""."
133390,B0090X8IPM,AOM63D4VL32WM,"Colleen D. Gallagher ""teachingheart net""",0,1,4,1293580800,Finally Starbucks Makes Flavors,I am so excited to see that Starbucks is coming out with flavored coffees!  My family enjoyed this Vanilla Flavored one.  It has a slight vanilla taste.  Add some vanilla creamer and you are set with one yummy drink!  My husband enjoys his coffee black and said he could taste the vanilla and it was nice that it was not so strong and over powering.  We give this coffee our thumbs up!
133391,B0090X8IPM,A1JZFGZEZVWQPY,"C. Hargrave ""C Hargrave""",0,1,5,1293494400,Everyone Loved This,I am not a coffee drinker so my wife did the testing on this one. She took it to work and made up some and it was gone in a flash with everyone going hey is there any more of that special coffee that was in there????<br /><br />Large group of folks downing it like wild animals. I appears that this is a keeper. Wife loved it too.
133392,B0090X8IPM,A89ZZKNDFQH23,Delaney,0,1,4,1293408000,delicious not overbearing,"Occasionally flavored coffees can either be over the top or not flavored enough.  This is a nice mellow vanilla coffee.  Very pleasant in flavor and aroma, the vanilla does not taste terribly artificial.  The beans are not oily either.  This is a very nice soft vanilla flavor."
133393,B0090X8IPM,AFG4HIHMX312C,Sara M,0,1,2,1293408000,"Smells great, tastes...not so much.","Right when you open this bag of coffee the amazing vanilla bean smell hits you and you think, ""Man, this is gonna be a great cup of coffe!""<br />It smells like very fine whole vanilla beans that you've just split open. Unfortunately, that wonderful smell doesn't transfer to the actual cup of brewed coffee. (For full disclosure, I use a Cuisineart Auto drip) Once in your cup, the vanilla bean taste is way muted and kind of acidic.<br />On the plus side, this coffee comes ground fine, which I like. I wouldn't buy this again."
133394,B0090X8IPM,A3AAK33K3BUUTM,trashcanman,0,1,5,1293062400,Delicious coffee!,This is a great smooth coffee with a hint of vanilla flavoring.  I really enjoyed it and would highly recommend it!
133395,B0090X8IPM,A1J75JJ0Q2OEJN,Raven A. Wind,0,1,3,1292803200,The vanilla's a little TOO vanilla for me.,"Yes, I know. It says ""vanilla"" and you expect it to taste like vanilla. What am I complaining about? Well, I was sort of expecting it to taste a bit more like coffee with a hint of vanilla, but instead this tastes like a blend of vanilla and coffee, in that order. Some people say they barely taste the vanilla. For me, it was front-and-center. It also had a sort of acid feel in the mouth, like fake vanilla, even though it says it uses real vanilla beans.<br /><br />It's good coffee, though. Quite strong, quite potent, and well-ground, it works in any coffee maker and it doesn't take much to make a nice, strong cup of coffee. It's just not for me. I'd recommend cutting this with another plain coffee, to minimize that strange vanilla flavor.<br /><br />If you like vanilla, you'll probably like it. Me? I think I'd rather just order a mocha."
133396,B0090X8IPM,A37WVR9M1STQDU,"J. Musto ""Toolman Joe""",0,1,4,1292716800,"Not much vanilla, dark roasted taste.","I'll start by saying that I'm not a lover of dark roasted coffees, which is all Starbucks makes.  I find the flavor a bit harsh and bitter.  I prefer a light or medium roast, like Green Mountain coffee.  If you like dark roast however, you will probably like this coffee.  It has the typical dark, rich taste that is the signature of Starbucks.  The vanilla is very subdued.  I think most would have trouble distinguishing this from regular Starbucks coffee once it is brewed.  It does have a slight vanilla aroma however before brewing."
133397,B0090X8IPM,A1R1BFJCMWX0Y3,KO,0,1,4,1292457600,Would be better purchased as whole bean,"I love starbucks and who doesn't? I'm glad I was able to try this out but I prefer whole beans and I think it just adds that extra body of flavor. The Vanilla is is there unlike a lot of coffee that says it's vanilla, while it is not overpowering it's perfect, add a little cream and delich! The aroma is also great. This is one of the better Starbucks coffee I have had, BUT I really like vanilla flavors :)"
133398,B0090X8IPM,A3I9MCGO36KZ7V,"Shawn Kovacich ""Author and Creator of numerou...",0,1,5,1292371200,"If It's Starbucks, Doesn't It Have To Be Good?","Starbucks has created Infused coffee with natural flavors added into the coffee. The first thing that I noticed is that the coffee smelled like normal coffee with a hint of vanilla in it. Usually what I open a bag of flavored coffee, there is the over powering scent of whatever flavor coffee it is. When I brewed it, it was the same thing, just a hint of vanilla.<br /><br />Just like the smell, the coffee tasted the same way. It was a good, smooth coffee with just enough vanilla to make it interesting without over powering. I recommend this to anyone that likes coffee. Was a great change from regular coffee!!<br /><br />Shawn Kovacich<br />Author of the Achieving Kicking Excellence book and DVD series."
